work_id;(Major) Character Death Evidence;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
41491;"""Everyone knows that this was the revenge of the stars on Alexander the Great, who died of a mysterious fever at the age of thirty-two, but at this time the Aegeans were not yet a superstitious lot, because their lives were not yet governed by the cold and impersonal light of distant planets, just very powerful gods, against whose randomness no salt over your shoulder and no straw men could guard you.""";narrator;third;Alexander the Great;;;;;;---;;;;;;illness (fever);;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
41491;"""Over in the corner an old woman was telling a gathering the story of Tantalus and how he cut up and served his own son Pelops as food for the gods.""";narrator;third;Pelops;;;;;;Tantalus;;;;;;chopping to pieces;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
41491;"""Agamemnon had murdered his own daughter to ensure good winds for the journey. Iphigeneia had been young, intelligent and gorgeous, very enthusiastic about being married to Achilles himself. That hadn't worked out. She had fought frantically before they killed her.""";narrator;third;Iphigeneia;;;;;;Agamemnon;;;;;;sacrifice;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
41491;"""He did not even hate for dying when she finally did, sword knocked out of her hand, his blade sliced clean through her heart.""";narrator;third;Penthesilea;Penthesilea;;;;;Achilles;Achilles;;;;;stabbing;sliced through heart;;;;;"What can you say about a twenty-one year old girl who died?  That she wasn't twenty-one, for starters. She was thirty-two when she died and looked every day of it. History has proved that to be a bad age for great and careless people (Gilles Villeneuve and Swami Vivekananda, for example. Karen Carpenter.) Astrologically, Pluto comes around to visit you when you're thirty-two, after the exuberant carelessness of Zeus and Hermes have showered you in their bright, unseeing light. When Pluto comes, the blindness recedes from your eyes as his cool, leaden shadow falls over you, and he will make you answer for every excess of your youth. Everyone knows that this was the revenge of the stars on Alexander the Great, who died of a mysterious fever at the age of thirty-two, but at this time the Aegeans were not yet a superstitious lot, because their lives were not yet governed by the cold and impersonal light of distant planets, just very powerful gods, against whose randomness no salt over your shoulder and no straw men could guard you.  But he was twenty-one, still the darling of benevolent divinities. He remained so until the end. Perhaps they knew that they had already taken everything he could give. It is not often that human beings have a choice as stark as that which was offered to Achilles, son of Peleus, which is one way of looking at it. He had been at war for about five years by then - five years in Troy proper, that is, because the other way of looking at it was that Achilles had always been at this war, that he learned to walk and run and fight and be, because he was always, always, always meant to be this soldier on this plain, his glory as inevitable as death, as inevitable as the sky in his rainy-grey eyes.  He walked into a bar. They all did that on their furloughs. He was still a general; the Myrmidons were going to raze this town to the ground later sometime, but he had time for a drink before it happened. There were townsfolks lingering on the shore, holding hands, singing, looking dreamily at the horizon. There was nothing to disturb the view, no ominous looming figures of black ships. This little Pleasantville would be a minor operation, mainly scheduled for keeping his soldiers' hand in as and when strategy ordered them off the plain.  No one seemed to know who he was. He sat at the bar and asked for wine. Over in the corner an old woman was telling a gathering the story of Tantalus and how he cut up and served his own son Pelops as food for the gods. He watched the storyteller wave her hands, painting pictures of the horror, only half-listening. He knew this story of course; he had seen it enacted before his very eyes when they set out to sail. Agamemnon had murdered his own daughter to ensure good winds for the journey. Iphigeneia had been young, intelligent and gorgeous, very enthusiastic about being married to Achilles himself. That hadn't worked out. She had fought frantically before they killed her. The funny thing was, Pelops had been her great-grandfather, Agamemnon and Menelaus' grandfather. It had never occurred to her that the gods might resurrect her the way they did Pelops. It had never occurred to her at all that history was repeating itself.  ""Nothing much's changed, has it?"" a voice sounded in his ear. He turned and there she was, dressed in combat fatigues and leather. She was tall, bronzed, with the sort of body that took years of fencing and running and good hard knocks to build up. She had long, olive-black hair and eyes darker than any child of Priam's. Achilles thought she was the most beautiful woman he had ever seen.  ""Still bloodthirsty buggers, the lot of them."" She sat down next to him and signalled for wine, too. ""It's the curse, isn't it. You can't end it. Their fathers and forefathers will all haunt them until they have their own mouthfuls.""  Achilles remembered the omen after her sacrifice. ""Like a snake,"" he said. ""Swallowing - ""  ""Its own eggs. Exactly,"" she finished, picking up the cup before her and draining it in a gulp. ""Who's the redhead, then?""  He stared at her, wondering what had happened to him. ""Hi, I'm talking to you, Sparky,"" she waved five long, callused fingers before his face and laughed.  ""Pyrrhus,"" he said, not taking his eyes off her face. ""I'm Pyrrhus. And you're lovely.""  ""Whatever gave you that idea?"" She looked pleased, tilting her head and looking him over appreciatively. ""Try Penny.""  ""Penny,"" he breathed. ""Penelope?""  ""Ugh, no,"" she laughed again. ""Penelope is a horrible name. So is Penny, but my only other option is Silly. Very silly. I discourage people from addressing me by name as a rule.""  Achilles made an effort to smile, even though his heart seemed in danger of beating its way right out of his mouth at any moment. ""Not even your lovers?""  ""Especially not my lovers,"" she said, raising an eyebrow.  ""So what should I call you, then?"" It was out before he knew it, as inevitable, really, as everything else about him. Her eyebrow shot up a little higher, an eagle's wing upon her brow, and she said, ""'Your majesty' will do.""     --  Three years later  They knew they were fighting each other even before the masks of war came off. It was in the movements, the curve of an arm as it swept around the other's body, the sweat-damp curls that escaped from a helmet, the surprise and the ferocity in the cries of passion. Things that no lover ever forgot about Achilles or Penthesilea. Time had drawn them close once more, almost as close as they had been that night in the town that was not so much as a memory even in the minds of its destroyers.  He found an opening and wounded her arm slightly before she pulled back and swung hard at his head. She was strong. She could crush and wound you and make you utterly forget who you were. She did not give you time or space. She would mean everything to you, consume you and give nothing back. He could not crumble to dust for her, though. He might have; it might have been easy and possible, but there were reasons that he did not, too many reasons, all of which came down to the single fact that he was not meant for her. Three years ago they had been drinking wine together and talking about the sons of Atreus. She had told him that they were cursed, and he had agreed, and wondered how the curse could be broken.  She had shrugged as if she did not care, and said, ""By someone brave enough to reverse destiny. To swallow the snake. To kill the father - or kill themselves.""  He looked her in the eye and advanced towards her. He remembered the wisdom in them. She beat him back, attacking him with new reserves of energy that welled up in her just as she seemedd about to give up. It would not be too difficult to be beaten by this woman. You could give yourself up with honour; she would destroy you so completely that nothing, not even shame, could be left. She could entwine and break the threads of fate, invert destiny and kill the killer.  He thought, and thought that a curse was not a bargain with the gods. The House of Atreus could reverse their fortunes, but he could never break his.  He did not hate her for being unable to change what always had been. He did not even hate for dying when she finally did, sword knocked out of her hand, his blade sliced clean through her heart. She had her destiny too, and he was it. She had not made a bargain, she had not been cursed. She was beautiful and brave and he had loved her for it, but he never thought that she might have deserved more.  She was lying sprawled, still on the ground. Someone pulled her helmet off gently - she had fought well - and the hair, still long and black, fanned out on the earth around her. Her eyes were open, the wisdom gone, the fear gone. He knelt beside her to close them and noticed the eagle-wing brows, furled now, bleached by daylight battles.  ""I hope you're clean, gorgeous,"" she had said on the stairs, leaning against the banister to look down at him. The eyebrows kept flying upwards, as though he were a perpetual incredulity. And he was.  Someone murmured his name. A crowd had gathered around them. Her blood pooled about them, lapping at his knees.  I'm not, he thought, kissing the forehead, smooth and fading without life. I carry my death with me, and now you have yours.  What can you say about a twenty-one year old boy who died? Pluto never had the chance to summon him. He was actually twenty-eight when it happened, the arrow flying into his heel almost an accident, if anything the stars have orchestrated for eternities can be an accident. What can you say about Achilles dying? Perhaps this: that he did not deserve more. That no one, not even a woman, not even a queen of the Amazons, ever got less.";;;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
41491;"""What can you say about a twenty-one year old boy who died? Pluto never had the chance to summon him. He was actually twenty-eight when it happened, the arrow flying into his heel almost an accident, if anything the stars have orchestrated for eternities can be an accident. What can you say about Achilles dying?""";narrator;third;Achilles;Achilles;;;;;unspecified;arrow;;;;;being shot;arrow in heel;;;;;"What can you say about a twenty-one year old girl who died?  That she wasn't twenty-one, for starters. She was thirty-two when she died and looked every day of it. History has proved that to be a bad age for great and careless people (Gilles Villeneuve and Swami Vivekananda, for example. Karen Carpenter.) Astrologically, Pluto comes around to visit you when you're thirty-two, after the exuberant carelessness of Zeus and Hermes have showered you in their bright, unseeing light. When Pluto comes, the blindness recedes from your eyes as his cool, leaden shadow falls over you, and he will make you answer for every excess of your youth. Everyone knows that this was the revenge of the stars on Alexander the Great, who died of a mysterious fever at the age of thirty-two, but at this time the Aegeans were not yet a superstitious lot, because their lives were not yet governed by the cold and impersonal light of distant planets, just very powerful gods, against whose randomness no salt over your shoulder and no straw men could guard you.  But he was twenty-one, still the darling of benevolent divinities. He remained so until the end. Perhaps they knew that they had already taken everything he could give. It is not often that human beings have a choice as stark as that which was offered to Achilles, son of Peleus, which is one way of looking at it. He had been at war for about five years by then - five years in Troy proper, that is, because the other way of looking at it was that Achilles had always been at this war, that he learned to walk and run and fight and be, because he was always, always, always meant to be this soldier on this plain, his glory as inevitable as death, as inevitable as the sky in his rainy-grey eyes.  He walked into a bar. They all did that on their furloughs. He was still a general; the Myrmidons were going to raze this town to the ground later sometime, but he had time for a drink before it happened. There were townsfolks lingering on the shore, holding hands, singing, looking dreamily at the horizon. There was nothing to disturb the view, no ominous looming figures of black ships. This little Pleasantville would be a minor operation, mainly scheduled for keeping his soldiers' hand in as and when strategy ordered them off the plain.  No one seemed to know who he was. He sat at the bar and asked for wine. Over in the corner an old woman was telling a gathering the story of Tantalus and how he cut up and served his own son Pelops as food for the gods. He watched the storyteller wave her hands, painting pictures of the horror, only half-listening. He knew this story of course; he had seen it enacted before his very eyes when they set out to sail. Agamemnon had murdered his own daughter to ensure good winds for the journey. Iphigeneia had been young, intelligent and gorgeous, very enthusiastic about being married to Achilles himself. That hadn't worked out. She had fought frantically before they killed her. The funny thing was, Pelops had been her great-grandfather, Agamemnon and Menelaus' grandfather. It had never occurred to her that the gods might resurrect her the way they did Pelops. It had never occurred to her at all that history was repeating itself.  ""Nothing much's changed, has it?"" a voice sounded in his ear. He turned and there she was, dressed in combat fatigues and leather. She was tall, bronzed, with the sort of body that took years of fencing and running and good hard knocks to build up. She had long, olive-black hair and eyes darker than any child of Priam's. Achilles thought she was the most beautiful woman he had ever seen.  ""Still bloodthirsty buggers, the lot of them."" She sat down next to him and signalled for wine, too. ""It's the curse, isn't it. You can't end it. Their fathers and forefathers will all haunt them until they have their own mouthfuls.""  Achilles remembered the omen after her sacrifice. ""Like a snake,"" he said. ""Swallowing - ""  ""Its own eggs. Exactly,"" she finished, picking up the cup before her and draining it in a gulp. ""Who's the redhead, then?""  He stared at her, wondering what had happened to him. ""Hi, I'm talking to you, Sparky,"" she waved five long, callused fingers before his face and laughed.  ""Pyrrhus,"" he said, not taking his eyes off her face. ""I'm Pyrrhus. And you're lovely.""  ""Whatever gave you that idea?"" She looked pleased, tilting her head and looking him over appreciatively. ""Try Penny.""  ""Penny,"" he breathed. ""Penelope?""  ""Ugh, no,"" she laughed again. ""Penelope is a horrible name. So is Penny, but my only other option is Silly. Very silly. I discourage people from addressing me by name as a rule.""  Achilles made an effort to smile, even though his heart seemed in danger of beating its way right out of his mouth at any moment. ""Not even your lovers?""  ""Especially not my lovers,"" she said, raising an eyebrow.  ""So what should I call you, then?"" It was out before he knew it, as inevitable, really, as everything else about him. Her eyebrow shot up a little higher, an eagle's wing upon her brow, and she said, ""'Your majesty' will do.""     --  Three years later  They knew they were fighting each other even before the masks of war came off. It was in the movements, the curve of an arm as it swept around the other's body, the sweat-damp curls that escaped from a helmet, the surprise and the ferocity in the cries of passion. Things that no lover ever forgot about Achilles or Penthesilea. Time had drawn them close once more, almost as close as they had been that night in the town that was not so much as a memory even in the minds of its destroyers.  He found an opening and wounded her arm slightly before she pulled back and swung hard at his head. She was strong. She could crush and wound you and make you utterly forget who you were. She did not give you time or space. She would mean everything to you, consume you and give nothing back. He could not crumble to dust for her, though. He might have; it might have been easy and possible, but there were reasons that he did not, too many reasons, all of which came down to the single fact that he was not meant for her. Three years ago they had been drinking wine together and talking about the sons of Atreus. She had told him that they were cursed, and he had agreed, and wondered how the curse could be broken.  She had shrugged as if she did not care, and said, ""By someone brave enough to reverse destiny. To swallow the snake. To kill the father - or kill themselves.""  He looked her in the eye and advanced towards her. He remembered the wisdom in them. She beat him back, attacking him with new reserves of energy that welled up in her just as she seemedd about to give up. It would not be too difficult to be beaten by this woman. You could give yourself up with honour; she would destroy you so completely that nothing, not even shame, could be left. She could entwine and break the threads of fate, invert destiny and kill the killer.  He thought, and thought that a curse was not a bargain with the gods. The House of Atreus could reverse their fortunes, but he could never break his.  He did not hate her for being unable to change what always had been. He did not even hate for dying when she finally did, sword knocked out of her hand, his blade sliced clean through her heart. She had her destiny too, and he was it. She had not made a bargain, she had not been cursed. She was beautiful and brave and he had loved her for it, but he never thought that she might have deserved more.  She was lying sprawled, still on the ground. Someone pulled her helmet off gently - she had fought well - and the hair, still long and black, fanned out on the earth around her. Her eyes were open, the wisdom gone, the fear gone. He knelt beside her to close them and noticed the eagle-wing brows, furled now, bleached by daylight battles.  ""I hope you're clean, gorgeous,"" she had said on the stairs, leaning against the banister to look down at him. The eyebrows kept flying upwards, as though he were a perpetual incredulity. And he was.  Someone murmured his name. A crowd had gathered around them. Her blood pooled about them, lapping at his knees.  I'm not, he thought, kissing the forehead, smooth and fading without life. I carry my death with me, and now you have yours.  What can you say about a twenty-one year old boy who died? Pluto never had the chance to summon him. He was actually twenty-eight when it happened, the arrow flying into his heel almost an accident, if anything the stars have orchestrated for eternities can be an accident. What can you say about Achilles dying? Perhaps this: that he did not deserve more. That no one, not even a woman, not even a queen of the Amazons, ever got less.";;;1;0;0;0;rule;0;1;0;0;rule;0;1;1;0;semantic
78338;"""The BOAR virus detected these prodigies and lashed out, rending,  maiming, and tearing the VR bodies and destroying the neural nets of one  after another of Unnamed Redshirts. None of them were of noble parentage, so it wasn't any great loss.""";narrator;third;unnamed redshirts;;;;;;Diana Artémiso;;;;;;;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;0;1;rule
78338;"""Once they'd all logged out, Plexippus and Toxeus, two of Meleager's uncles who'd been in the hunting party, were jealous that Atalanta had gotten all the honor and fame out of all who had been there."" [...] ""Meleager didn't see it that way. They'd taken from a heroine, and what's more, they'd taken from the woman he loved. He drew his hand phaser and vaporized them on the spot.""";narrator;third;Plexippus and Toxeus;;;;;;Meleager;;;;;;vaporising;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
78338;"""It's only fair, she decided. Why should OEneus celebrate while I am in mourning? An eye for an eye, I say! Well, I brought you into this world, Mellie, and watch me take you out! She finished the download. The :::ding::: of completion seemed to be a deathly groan. It was the groan of her son, dying""";direct thought;third;Meleager;;;;;;Althea;;;;;;software malfunction;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
78338;"""Weeks later, Althea recovered from her grief and hysteria and realized what she had done. She took the coward's way out of guilt.""";indirect thought;third;Althea;;;;;;---;;;;;;suicide;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
109012;"""He was among the best of men, was Hector husband of Andromache, father of Astynax, beloved. Andromache gave herself up to grief and rage when Achilles killed him, but Helen fell into herself. """;narrator;third;Hector;Hector;;;;;Achilles;Achilles;;;;;unspecified;killed;;;;;"  ""Was this the face that launched a thousand ships,And burnt the topless towers of Ilium?Sweet Helen, make me immortal with a kiss: ...Come, Helen, come, give me my soul again.Here will I dwell, for heaven be in these lips,And all is dross that is not Helena!""  --Christopher Marlowe, The Tragical History of Doctor Faustus     She had the beauty of a goddess, did Helen of Sparta, but it was empty--hollow--like the gilding on a wooden chair long since decayed, only a shell. It was an inhuman beauty on a human woman; she lacked the substance to fill it, and it left her with as much animation as that fragile breath of gold. A goddess would have taken that face and form and made them desirable, or commanding, or both--she could have filled them, while Helen had her human limitations. She was her husband's prize but not his beloved, a shocking and beautiful possession.  Aphrodite, filled with careless mischief that bled into malice, winged on by her triumph over Hera and Athena, knew this better perhaps than any mortal could, this daughter of the ocean foam or of Zeus, goddess of beauty and desire--she saw and understood that Helen, in possessing the one to such excess, could not inspire the other. And so she set that fire of want in Paris of Troy's heart and watched, knowing he would have his reward.  No man had ever spoken of passion to Helen, and all that she knew of such words she had overheard, or learned from songs; the glory of being called beautiful in tones not of cool reason but burning emotion overwhelmed her entirely.  Greece was a land where she had been a thing--in Troy, she had hoped, it would be different.  It was not.  In Troy she was a catalyst, a beginning, the cause for war and destruction, and as time passed and Aphrodite's magic faded from Paris he came to see Helen as others did. And she, blindly confused at first and then with anger that grew with comprehension, railed against the gods who had brought her to this--who had allowed her to be born as she was, with a beauty she could not be--who had used her, used her as harshly as humans ever had, as a thing.  Paris was not what she had expected him to be--had thought he was--and her infatuation faded; but as the war continued, grinding all the men and joy of a generation down into the dust for the gods to trample, she fell in love.  Hector brother of Paris, son of Priam, spoke to Helen as to any other human--showed her the real kindness he did to all of his people--laid no blame on her for the horrors she had brought to him. And that honest decency caught her and held her, and burned like fire in her veins. He was among the best of men, was Hector husband of Andromache, father of Astynax, beloved.  Andromache gave herself up to grief and rage when Achilles killed him, but Helen fell into herself. When the walls of Troy were breached and the towers burned, fire leaping into the skies, the pyre of her dreams--when Troy fell, Helen went numbly, cold and frozen, back to Sparta. She had children there, and their love was in its way as true and pure as Hector's had been in his. That, finally, eased away the ice from all that burning.  (Centuries later, Marlowe wrote of her as one like a goddess herself, with the power and the presence that her beauty had needed. She would have laughed to hear that, had she been able to cease her weeping at the words for long enough.)  Now, here, in the afterworld, where all go in their times, and our appearances are shaped by our minds, here is Helen. That terrible dehumanizing Beauty is gone: hers is a lovely face, but not one to launch a fleet or burn a city. Here, at last, she finds peace.";;;1;0;0;0;rule;1;0;0;0;rule;0;1;0;0;rule
125672;"""The last sight Cassandra sees is her most complete and perfect vision; it's accompanied by a crack like thunder.""";narrator;third;Cassandra;;;;;;Clytaemnestra;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
591456;"""What were the thoughts of the goddess of craft and skill and defense when she sent Perseus with a shield as bright as a mirror to her love? It cannot be known. But thereafter upon the shield of grey-eyed Athena, wise as a serpent, she bore the face of Medusa in her eternal rage. A goddess of wisdom may not be inclined to forgetfulness. She may also consider that in the end, even gods may die and the sea may turn to stone.""";narrator;third;Medusa;;;;;;Perseus;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
591456;"""She, the daughter of a younger god, whose father consumed her mother in a single swallow.""";narrator;third;Athena's mother;;;;;;Athena's father;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
591456;"""Ships lay tilted upon the flat roofs where the people had gathered in halcyon days. And the dead. There were so many dead. "" ";narrator;third;many people;;;;;;Poseidon;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
591456;"""Whole families drowned""";narrator;third;whole families;;;;;;Poseidon;;;;;;drowning;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
