work_id;(Major) Character Death Evidence;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
32232568;"""Cassandra, stripped of her clothing, picked up the dual-bladed dagger, took Iphigenia’s place under the cloth, and the mask covered her eyes."" [...] ""“Kiss me, Calchas, and your death through me.” With a mighty thrust, she yanked him down, breast to breast. Heart to heart. The dual bladed dagger sank deep into them both.""";narrator;third;Calchas;;;;;;Cassandra;;;;;;self-sacrifice/stabbing;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
32232568;"""Cassandra, stripped of her clothing, picked up the dual-bladed dagger, took Iphigenia’s place under the cloth, and the mask covered her eyes."" [...] ""“Kiss me, Calchas, and your death through me.” With a mighty thrust, she yanked him down, breast to breast. Heart to heart. The dual bladed dagger sank deep into them both.""";narrator;third;Cassandra;Cassandra;;;;;Cassandra;Calchas;;;;;self-sacrifice/stabbing;stabbing;;;;;"Cassandra, dressed as a messenger boy, found her way into the tent where the Greek Army was holding Iphigenia captive.  At first, her eyes adjusting to the dimness, she saw no one. Then what had looked like a heap of dirty laundry in the corner resolved itself into a woman, loosely covered by a stained linen cloth. The top half of her face was hidden by a mask, as if the soldiers didn't want to be reminded of who she really was.   A thick rope around Iphigenia's neck was linked to a sturdy post. It had just enough slack to allow her to sit or lie down. Her ankles and wrists were not restrained at the moment, but Cassandra could see the skin was raw there from bindings used recently. And she would be bound again, come nightfall, unless Cassandra intervened.  Cassandra didn't want to see what they'd been doing to her, but her inexorable, inescapable prophetic vision showed Iphigenia on a narrow table, on her knees, held in the chains. Her arms stretched behind her. The soldiers sating their lust on her, roughly, while others waited their turn.  They'd been doing it for days.  Ever since Agamemnon had decreed Iphigenia was to be sacrificed, and Calchas had delivered her to this tent -- ""to meditate and fast and prepare,"" he'd said in the King's hearing, knowing full well what would really happen.   The soldiers used her because they were angry.   Angry that they'd been forced to honor vows of allyship taken by their fathers, to leave their lands and families to take up arms over a domestic affair not their own. Angry that they'd been called to battle and then left to languish on the beach near the becalmed ships of war, because Agamemnon had to go and foolishly slay the goddess Artemis's deer. Angry because, when he'd finally decided to act, to seek the advice of the gods on how to atone for his error, he'd refused to do what Calchas -- who had the gift of prophecy from Apollo, and claimed to know Artemis's will -- had said was the necessary thing. He'd dawdled over bringing his daughter to Aulis.   They were even angry that this delicate woman was to be sacrificed to the gods, her throat cut and her heart torn out to be burned on the sacred altar. She should be gracing the household of a deserving man with her noble beauty. Bearing him strong sons. That she was captive amidst them, that they could take her with no consequence, was unnatural. It upset the proper order of things.   That they expressed all this anger by brutalizing Iphigenia night after night made no sense to Cassandra.  But little that men -- human or divine -- did to women made sense to her.  Starting with the question why Iphigenia was to pay the price of her father's error in the first place.   Cassandra had no way of communicating directly with the gods -- except for that one god she vowed she'd sooner die than speak to again. But if she had, she'd certainly have asked Artemis about her demand that Iphigenia's blood be spilled in compensation for the death of her stag at the hands of Agamemnon. Why harm the daughter to punish the father? Was she so insensible of the difference between one human and another? If she valued the lives of her deer so much, how came it that she didn't value the life of this young woman, who had done nothing to harm her? Or, why was she satisfied to receive her as a sacrifice after her body had been sullied in this way?   Even the goddesses were inscrutable to Cassandra. As one who'd received Apollo's gift -- curse -- of prophecy, she could sometimes see how they would act, but the whys were forever closed to her.  Iphigenia raised her head a fraction as Cassandra entered the tent. Perceiving the garb of a man, the princess shrank back, trying in vain to hide herself against the dim wall of the tent. Her mouth twisted into an expression, a combined fear and despair, that tore at the prophetess -- not only because it spoke of Iphigenia's pain, but also because it brought forth a vision of her own future, one that Cassandra hated more than any other.   She saw herself ravaged in the temple of Athena as her beloved Troy burned around her.   Clinging to the goddess's feet, begging for mercy, for intercession, as her clothing was torn from her. As the full weight of the armored warrior, Ajax, fell upon her, and he violated her body again and again, until she felt it slicken with blood, until she knew he had torn her fertility from her.   Her tormentor made sure she saw that vision often. She'd see him, standing by in his gleaming golden sandals, his hair streaming like the rays of the sun. But as warm as was the sun, his eyes were equally as cold. ""None of this would have happened if you'd accepted me,"" he would say. ""But you refused to slake the thirst of a god who was parched for you.""   She'd replied. Once. ""I was a human woman, Lord Apollo. I refused you nothing. How could I? Sooner say that an ant can force a tree to uproot itself and walk to another part of the forest. You wanted me, and you are a god. So, you had me. Every part of my body you wanted, you took and pleasured in, and I could not refuse you your pleasure. I could not even refuse you mine. And then you punished me, and I will live out my life never understanding why.""   Apollo's face darkened in anger, the way a thunderhead blots out the sun, and he turned his face away.   She'd never spoken to him again, although he returned to taunt her.  ""Lady Iphigenia,"" Cassandra said. ""I am not a man, nor sent from one. I am here to offer you succor.""  ""Stranger,"" rasped Iphigenia, ""I am parched.""  Cassandra approached slowly. She slipped her small, soft hand behind Iphigenia's head to hold it steady. She put aside the mask.   Even as bruised as she was, Iphigenia was one of the most beautiful women Cassandra had ever beheld. How she wished she had more time to get to know her.  She pressed the mouth of her drinking flask to the tormented woman's lips.   ""Do not drink too much at any one time,"" Cassandra reminded her. ""The men are training, and then they will be at their meal, and we have some time before they will come here.""  Cassandra took the dual-bladed dagger from where it was hidden in her clothing, and unwrapped it.  ""I am only removing the rope. I will not hurt you,"" she reassured the princess. She cut the rope from Iphigenia's neck, then set the dagger on the ground beside them.   In between the sips of water she offered Iphigenia, she laid out the story of her curse, and her vow of revenge against the god and those he favored.  ""But how will you revenge yourself against a god?"" Iphigenia said. ""It is impossible. We humans have no power against them.""  ""The only thing I can do,"" Cassandra said, ""is to end my life before worse happens to me. That way, I will at least thwart his desire to bring me a long lifetime of suffering. It is little enough. But the gods are not used to being opposed. It will gall him that I've put myself out of his reach forever, for his brother Hades is possessive of the shades he's collected and will not restore me to him.""  Cassandra gave Iphigenia the flask again, then took a sip herself.  ""That is where you come in. Princess Iphigenia, I offer to free you and take your place.""  Iphigenia turned her huge brown eyes on Cassandra, who wanted to weep for their beauty.  ""You must not! I do not deserve your life!""  Cassandra got on her knees in supplication. She embraced the princess's waist, pressing her face between the small breasts, careful not to bruise them further. ""I beg you, Iphigenia."" She touched her forehead to the woman's hands, kissed the raw wrists. ""If you grant me this, I have a request to make in return.""  ""What is it?"" asked the doomed princess.  ""I have hidden some gold -- I will tell you where -- that you might live without returning to your father's palace. I wish you to be free and to live as you choose. But should you come across other women who have been misused by gods, or men in the name of gods, and if the anger I feel speaks to you then, you have my blessing to harry them, in my name. Make them pay more than they want to pay for perpetrating such injustices. If any of my heart remains once my shade takes its place in Hades, know that I will cheer you on from that dark place.""  Her prophetic gift did not show her what would result from the request. Cassandra hoped against hope that this was because her choices would shift the flow of time, change the future into one unknown, unseen, even by the hated golden god.   But even as she hoped, she expected that Iphigenia would not believe. Would not believe any of it.  Iphigenia's voice was still barely louder than a whisper, but it was a little steadier than it had been. Cassandra fed her a few crumbs of wine-soaked bread, and the princess replied to what Cassandra had told her.  ""The golden god asked for your body, gave you the Farsight, took you, and then decreed no one would ever believe your prophecies? But why?""  ""I did not give him my love,"" Cassandra said. ""My awe, devotion, worship, body, pleasure, yes. Those were his for the taking. It was not enough.""  ""The gods are indeed cruel,"" Iphigenia said. ""Look how Artemis has treated me, I who offered her nothing but the deepest devotion my heart could engender. No wonder you vow to deny the golden god the pleasure of your suffering. No wonder you want this even more than life itself. I do not blame you.""  This was the part Cassandra could not see. It was strange for her now, being blind to the future, an impenetrable fog in front of her farseeing eye.   She turned to Iphigenia to offer her more bread and water, and saw the young, bruised and battered woman staring blankly at the ceiling, moving her lips slightly.  ""Artemis,"" she saw those lips say, although she heard nothing.   Then Iphigenia's eyes rolled back in her head, and she seemed insensible.  Cassandra feared she had died. But when she put her fingers on the woman's lips, her breath warmed them. So the prophetess sat by her side, watching for long moments the shadows lengthen outside the tent, moistening Iphigenia's lips with water.  Just as she was beginning to truly despair, Iphigenia stirred.  ""Artemis came to me, in a vision,"" she whispered.  ""What did she say?""   ""She did not decree my sacrifice,"" said Iphigenia. ""Calchas the prophet lied to my father the King. She seeks revenge against him. She asked me to speak to you, Cassandra. Her brother has claimed you, and she dare not directly oppose him in this. But she will help you -- us -- if she can.""  Cassandra let out an angry laugh. So even the goddesses could be rendered helpless by their male counterparts.  A bitter tear brimmed in Iphigenia's eye.   ""My heart aches for what you plan,"" she said. ""I do not like to think of your death. I do not want you to take my place.""  ""Think of it instead as a gift. You are letting me exercise a choice, the one choice I've ever had. The choice to say no to a god.""  ""Cassandra, I will make sure the golden god feels your wrath,"" Iphigenia said. ""Your sacrifice will not be in vain.""  They both knew that what Iphigenia promised was impossible. A human could not revenge herself against a god.  But sometimes the only thing to do was to try.  Cassandra, stripped of her clothing, picked up the dual-bladed dagger, took Iphigenia's place under the cloth, and the mask covered her eyes.  Iphigenia, wearing the garb of a messenger boy, kissed her lips, lingering over them.   ""Calchas is coming,"" she whispered. ""Sweet Cassandra, I will seek your shade in Hades when my time on Earth is at an end.""   Then she was gone.  Calchas entered the tent. The eyes that alit on his false princess were glittered with cold excitement.  ""Take heart, princess,"" he said in a cruelly satisfied voice that belied the kindly words. ""The ordeal ends tomorrow. Your great sacrifice will stir the winds, and the army of your father will sail forth to take Troy. You will remain forever in the memory of our people.""  He drew close, his face hovering over her hidden one.  ""Kiss me, and our goddess through me,"" he said. His hand groped between her legs.  Cassandra put her arm around his shoulder.   ""Kiss me, Calchas, and your death through me.""  With a mighty thrust, she yanked him down, breast to breast. Heart to heart. The dual bladed dagger sank deep into them both.  ""So die two of your prophets, golden god,"" were her last words.";;;1;0;0;0;rule;1;0;0;0;semantic;1;0;0;0;semantic
37903318;"""My sisters take my hands, the nymph I love brushes her fingers over my lips. Orpheus is ripping up her bushes.  And the last thing I have of her is the scent of her flowers when he presents me a bouquet."" [...] ""Her murder by his hands."" [...] ""Persephone wails when I sing of the murder of my love, Hades covers his mouth when he learns the viper did what I asked.""";narrator;first;a nymph;nymph;;;;;Orpheus;viper;;;;;unspecified;snakebite;;;;;"Orpheus is signing.       He sung, his love for me. His all consuming love for Eurydice.  My sisters with shaking hands and trepidation in their eyes wove flowers in my hair. Pretending not to noticing the deadened quake in my thighs. He had saw me dance, heard me sing. And with his lyre decided we would be. He sung his songs, plucked his instrument and all who heard believed that he and me were in love. I did not know this mortal man's name, I did not love him. But the gods loved him, his honeyed voice and strings he plucked.     I could not say no....      Believe me. I tried.     Orpheus is playing      My sisters dressed me in a gown, white like our funerals.  They sang the songs they told Orpheus was love, but were the rights of our dead. Crushed lips on my berries, I can feel his rough hands on my skin. Before our marriage, pinned me down. Shoved himself between me, red is staining the white of the gown.      His white dripping down my brown thighs.      Orpheus is preparing.      My sisters take my hands, the nymph I love brushes her fingers over my lips. Orpheus is ripping up her bushes.  And the last thing I have of her is the scent of her flowers when he presents me a bouquet.      Orpheus is threatening.      My sisters walk me to a river, and we dance. Locked hands and slow for my shaking thighs and bruised insides to keep tempo. One touches my face, her hand is cold as she minds me of her own love. It is said she was turned to stone and her head removed.     Orpheus is waiting.      With closed eyes, I trust their steps and follow suit in mine.      Orpheus is watching.      I felt his eyes on me, tracing my brown skin through the white gown. The curve of my hips, the swell of my breasts, the painting of blood and himself he left in my folds. His gaze is a blight upon me.      She had never forced me into her bed.      My friend, a viper, lies in wait. And when my foot, callused and rough lands near her; she strikes.      Orpheus is wailing.      Hermes takes my hand, apologizes as he takes me from him.  My sisters had hidden coins under my tongue, and quickly before he can stop the god-- I spit my fair into his hand.  The god looks surprised, but with golden sandals and a winged helmet he takes me to the underworld. He believes Orpheus's lies when he said I love him.       He spoke to me about Orpheus, his music is wonders and Apollo himself is jealous of his hands.      I in turn spoke to him about the scent of her bushes, the taste of her berries, the feeling of her laugh pressed into my hair.  The soft swirl of her around me as we danced, how raspy her voice was when we sang.      Her murder by his hands.     Hermes is silent.      Orpheus is singing.      The messenger god is kind when he hands the rower my fair, I am alone when he rows me across the River Styx. I dip my hand into the river, the rower screams at me. But the nymph is one I know, and she will not harm me.  Her face appears in the reflection of mine, we are both red-eyed and swollen.      The three headed dog escorts me to his queen and his king. I kneel before them both, and I ask for my love.      Orpheus is walking.       The Queen of Dead and Flowers knows that a mortal man should have never made his home in my thighs, and she knows the nymph I have loved and followed.       She is there, a flower blossoming in her presence.  She lifts my face, and I am able to taste her berries crushed on my lips.      She loves me.      Pleading, I dance, I sing, here my thighs do not ache. My insides are not bruised.      Before, I was even greater than Orpheus.       The Queen and King cry when I tell them of the paint of blood and white on my flowers folds.  Persephone wails when I sing of the murder of my love, Hades covers his mouth when he learns the viper did what I asked.      Orpheus is arriving.      As I dance, as I sing I beg them not to honor his demands. I sing as if I am sparring. Each verse is a blow to their immortal ears. His rough hands against me, his forcing himself upon me, his threatening to break my fingers and slit my throat if I dared to out play him.  The disgrace of having to be touched by him.      Persephone understands me. And Hades plans for me.        Orpheus is entering.      The Queen and the King listen to his plea, comparing his song to mine. I hold her hand tight.      The Queen and the King have to hold their shoulders back as he spews his lies. How I love him, the treachery of the snake, the flowers, stones and the trees crying for them.      They were not crying for him and me in mourning. They were crying for me and my love. Their tears had no purpose for him.      Orpheus is lying.      Hades says he will allow me to journey with him to the mortal world. Provided he does not look back to me.      Persephone will whisper in his ear, in the darkness doubt, of her husband.      Orpheus is celebrating.      I follow where he leads, his song singing of what he will do to me when we enter the sun. Demanding me to answer when the Queen's voice is too strong.      Persephone, when we are half to the mortal world tells me not to answer. I feel her hands on my waist, the swell of where my womb presses against my skin and the folds of fat on my belly. I feel her love and protection heal the injuries of my half living half shade form.  Restoring me to what I am.  Her acts of rage were ones she learned from me.      We had danced before she became the queen. Now I have the confirmation that she still remembers me.      Orpheus is doubting.     He steps to the sunlight, the Queen trailing behind and whispering one final deceit.  I stay behind, one final step before I would be trapped with him.      Orpheus is turning.      I see my sisters behind him, celebration as our queen gently, puts her hands on me and to her I follow where she leads.      Orpheus has failed.      Her lips I trace with my fingertips, her hands are soft upon me. Kisses where he laid his marks upon me, leaving her sweet flora scent where his male musk was forced upon me.      Our Queen and Our King ask us to sing. And with her raspy and my sweet voice.      Eurydice is singing.   ";;;1;0;0;0;fuzzy;1;0;0;0;semantic;0;1;0;0;rule
37903318;"""One touches my face, her hand is cold as she minds me of her own love. It is said she was turned to stone and her head removed.""";narrator;first;a nymph;;;;;;Orpheus;;;;;;petrification;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
37903318;"""My friend, a viper, lies in wait. And when my foot, callused and rough lands near her; she strikes."" [...] ""Persephone wails when I sing of the murder of my love, Hades covers his mouth when he learns the viper did what I asked.""";indirect speech;first;Eurydice;;;;;;---;;;;;;snake bite/suicide;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
38717322;"""My heart stopped. So did his. A slight change in the wind destroyed everything. Instead of catching the diskus,it hit his head. Blood trickled from his head.""";narrator;first;Hyacinthus;;;;;;Zephyrus;;;;;;discus;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38717322;"""My heart stopped. So did his. A slight change in the wind destroyed everything. Instead of catching the diskus,it hit his head. Blood trickled from his head.""";narrator;first;Hyacinthus;;;;;;Zephyrus;;;;;;discus;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38717322;"""I left her no choice, and she sacrified her life to turn into a tree.""";narrator;first;Daphne;Daphne;;;;;---;Apollo;;;;;transformation;transformation;;;;;"I used to love this boy, and he used to love me. But I failed, he has been dead for years, and I am a god.   ""You can't beat me, you know"" I said, smiling. He took it as a challenge and laughed. His laugh was melodic. Beautiful and positive. Like him. Happy, amazing, beautiful. He wore a white toga, draped over his tan skin. And hair as brown as wood, as pretty as nature.   We were in a sunny field playing, as we both loved sports. He grabbed a diskus. ""Watch me"", he said teasingly. He threw the diskus into the air. It landed far, but not far enough to beat a god. He smiled, baiting me to join the game. He smiled as radiant as the sun, pure as fresh water. I loved him.   His eyes twinkled as I took the diskus.   ""We'll see""   I laughed and grabbed the diskus. I threw it into the air, so fast it was almost scattering the clouds. He ran laughing to catch it. He should have gotten it, but in those last moments it felt like years.   My heart stopped. So did his. A slight change in the wind destroyed everything. Instead of catching the diskus,it hit his head. Blood trickled from his head. He fell like icarus, he fell like the setting sun, he fell like the rain, he fell like the tears from my eyes.He hit the ground, and I ran to catch him. I held him in my arms, watching the blood fall from his beautiful head. I held him, hugging him, as he left this world. It pains me to recall. I tried everything. Everything. Magic, all forms of healing. But I could not bring him back. Me, the god of healing, failed.   I cupped his cheeks and sobbed. I failed. I have failed.Words of consciousness fell from my lips, but none could capture my sadness. Behold the blood of Hyacinthus, which had poured out on the ground from his head and stained the grass, and it changed from blood;   and in its place a flower, more beautiful than royal phonecian, was born. Almost seemed like a lily, were it not that one was purple and the other white. But I was not satisfied with this. If he should leave, he would leave a trail of his happiness. I worked the magic of my sadness on flower leaves. These letters AI, AI, are inscribed on them.  The sounds of my crying when he fell shall be inscribed in the flower.   The sun sets and it darkens. I kissed him for the last.   Goodbye, Hyacinthus. I love you.  The sun rests.   (See the end of the chapter for notes.)   (tw: mentioned non con)not detailed))  There was a girl, and there was a god, and there was me. The god is Eros, the god of love. The girl was Daphne, a river nymph whose beauty could rival Aphrodite's herself. And I was the god of the sun, amongst many other things. One of those was Archery.   I saw Eros with his bow and arrows, preparing for his job. That day I was mad, as I had lost a match with my sister, Artemis. Eros was hiding behind a tree, watching a couple in the woods. ""Ah-ah-ah, what are you doing with those weapons, don't you think its too powerful for you?"" I said, smirking. Eros however, did not think that was funny. He scowled. ""That equipment of yours doesn't even fit you. Those weapons are for those who have power, as I have just slain the Python, whereas you will be content to provoke some loves by your arrow."" I look back on it and I realize that may have not been the best thing to do.   Eros may be the god of love, but with love comes heartbreak.  The insulted god glared at me through his eyes. He hadnt said anything, he just walked away.  I should have not thought he would let me go.   The god of love then prepared two arrows, as i have learnt. One of gold, was of lead. For the god of love, he was filled with hatred. He shot the golden arrow at me, and the lead to a river nymph, Daphne. Those arrows were magic, shot after each other, would become connected. Gold arrows bring out all the love you could ever have for a person to exist, lead arrows are the opposite. Lead arrows bring out all the hatred you have for a person to the surface. When those arrows are intertwined, so are you.  I met Daphne as i was walking in the woods. There was something within me, something embedded in my soul. A voice whispering in my head, driving me mad with desire to enter this woods. Maybe I was possessed. Somewhere in me drove me to the place deep in the woods, where I first saw her. The only time I have felt this love was with Hyacinthus. Maybe that was a clue that this would end in failure. My failure.  She was sitting on a rock, making a bow. Scrape scrape, went the blade, her delicate hands hold it as she carved. I could have watched her all day, for it not she have noticed me. She looked up and her eyes met mine. Whereas mine was filled with pure, pure, pure, lust, but hers filled with rage, and pure hatred. Her piercing eyes met mine, and I, the god of many things, a god whom has fought many monsters, but i have never seen such hatred as i saw in her eyes. Like a rake, seeing my future, my past, and my present. Combing my soul, seeing the dark parts. Seeing what I will do to her.  I regret what i have done, but at that time-- i would not be swayed. I followed her relentlessly, I chased her, not stopping. I wanted her, I intended to have her. But if i had truly loved her I would have let go. Is it love if I had loved her, i would have dedicated my life to her, but i caused her destruction. I should have let her go. But instead i chased her.  I left her no choice, and she sacrified her life to turn into a tree. She prayed to the god Peneus, and he took mercy, and now she is lost forever. Leaving me, just as Hyacinthus had. Both my fault. If only I didnt fight Zephyros, if only i didnt fight Eros, she might have loved me. I laid on the ground of the tree, weeping. I might died with such pain, different from the sinking numbness of Hyacinthus, the poison of his death seeping into my heart. But this was different, a different pain. It was like a sharp knife, my guilt melded into a knife, stabbing me many times with no mercy. A parallel to what i have done. No mercy.   Is this the guilt and sorrow that makes mortals die?  If i could, i would. But thats ridiculous. I could not die. I would live on, each passing moment with grief for my two loves. I pray to Daphne for her forgiveness.   I dared Zephyros, the West Wind, who also loved Hyacinthus. I dared him to take him away from me. My greed caused his death.  I taunted Eros, and my mockery of him is what drove Daphne to her death.  The stories say i chased her on whim, that she was just another pretty face. The stories are wrong. When she became a tree, i could feel part of my heart turn into bark as well.   She became a laurel tree, and i took her leaves and crafted a wreath--- the laurel wreath. Funny---the laurel wreath was made from failure, my failure, yet it is given to heroes for their victory. Each time some hero wins, it reminds me i failed.  I caused the death of them.  I knelt at the ground.  ""Forgive me""  The sun rests.  (hi so i realized since this is from apollo's pov, it may seem like its romanticizing this---- which, no. thats not what i mean to do. I do not think actions like this is okay. Do not do this. Respect people's boundaries. I tried to make it as not detailed as possible as i do not agree on anyone that these actions are okay. I do not mean to romanticize anything.)(this is different from Hyacinthus and Apollo, as Hyacinthus apparently loved him too.)(its just the daphne/apollo thats non/con (including apollo's other lovers.... Yeah its... just.. yeah.)DONT do r@pe)  In Ovid's Metamorphoses, Book I: Apollo and Daphne, Ovid uses animals to make the emotions of characters more relatable to the reader. Ovid characterizes Apollo's pursuit for Daphne as more animalistic than human, and creates the metaphor of a predator and its prey to show the connection between the two. Ovid writes, ""sic agna lupum, sic cerva leonem, sic aquilam penna fugiunt trepidante columbae,"" meaning,   ""Thus a young lamb flees the wolf, thus the doe flees the lion, thus the dove flees the eagle, wing trembling.""   Each animal that is being preyed on is fleeing from its predator, and in each case the predator is as the stronger animal. The word ""fugere"" shows the urgency about and genuine fear of the predator. Ovid uses the word ""fugiunt"" in the present tense, showing that the prey is still fleeing its predator.(so theres clearly alot wrong with apollo and daphne, and i point out i dont want to romanticize it. I hope i explained this.)  Dont chase after people when they say no";;;1;0;0;0;rule;0;1;0;0;rule;1;0;0;0;rule
38722188;"""She thought of that man’s audacity—of how he brought his club down upon her fragile body—and the contempt that sloshed within Ilona’s body almost made her crawl back out of that casket."" [...] ""Her fingers twitched once, twice, and then they stilled.""";indirect thought;third;Ilona;;;;;;a man;;;;;;slaying;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Artemis knew the silver had to be a burning agony, but the wolves refused to yield. They tore open throats and pulled limbs from their sockets.""";narrator;third;hunters;;;;;;werewolves;;;;;;tearing to pieces;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Artemis knew the silver had to be a burning agony, but the wolves refused to yield. They tore open throats and pulled limbs from their sockets.""";narrator;third;hunters;;;;;;werewolves;;;;;;slashing throat;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""And so he squeezed the hunter’s throat, crushing the man’s esophagus and puncturing his arteries with sharpened claws. Blood sprayed from the hunter, and his body spasmed pathetically.""";narrator;third;a hunter;;;;;;a werewolf;;;;;;being choked;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""His organs were beautifully wet and shiny as they laid upon the ground, gravel clinging to them as the dragon kicked them aside with its powerful legs."" [...] ""The dragon leaned down and buried its muzzle in the fresh cavern of Briar’s shredded abdomen. The creature didn’t devour Briar, not yet. Dragons preferred to play with their meals before they gave into their hunger."" [...] ""The dragon opened its maw, and it began to feed.""";narrator;third;Brian;;;;;;a dragon;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Her brother’s corpse laid at her feet, belly already ruptured and skin a kaleidoscope of color.""";narrator;third;her brother;;;;;;a bird;;;;;;beaten to death;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The bird tore at her with its massive beak, taking away chunks of hair and leaving blood gashes instead. She screamed her frustration and pulled away from the creature, but it was relentless in its assault."" [...] ""She wanted to scream, but the bird swooped down upon her, claws taking her own eyes. She would face her death in darkness.""";narrator;third;she;;;;;;a bird;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""She could see the flesh of her friends floating to the surface, joined by a swirl of wild onions and dandelion greens.""";narrator;third;Daisy's friends;;;;;;a troll;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The cock was swelling with arousal, becoming so engorged that Daisy could feel her own looming death as she gazed upon it.""";narrator;third;Daisy;;;;;;a troll;;;;;;intercourse/rape;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The embalmer’s head fell back, and the gash along his throat spread into a visceral grin.""";narrator;third;the embalmer;;;;;;Kayde and Luanne;;;;;;slashing throat;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Curiosity had its price, and his body would be offered up to pay that debt. The shark would make certain of that.""";indirect thought;third;he;;;;;;a shark;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""There’s been concerns about the disappearances in our community, and I think your involvement would be so helpful.""";direct speech;third;a neighbour;;;;;;a werewolf neighbour;;;;;;being eaten;;;;;;;;;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""Hands beneath the river, formed of mud and fish bones and rusted cans. They grabbed at my legs and pulled me under. Brown water filled my lungs as I slipped further and further into that polluted kingdom.""";narrator;third;unspecified;;;;;;sea monsters;;;;;;drowning;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The claws left my skin. Blood welled up from the countless wounds, as though to herald the glassy eyes that then emerged from the gore. They gazed both everywhere and nowhere, the dark pupils framed by eerily pale blue.""";narrator;first;unspecified;;;;;;angels;;;;;;stabbing;;;;;;;;;0;0;0;1;rule;0;0;1;0;rule;0;0;1;0;rule
38722188;"""The cabin was forsaken, as were the bodies within. My parents had been lost even before the fire consumed their bloated corpses.""";indirect thought;first;NN's parents;;;;;;---;;;;;;burning alive;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;1;0;rule
38722188;"""All five bodies were laid to rest in their shallow graves, all in a neat row. A doctor, a set of twins, a taxidermist,  and a camgirl. The freshly disturbed earth was as dark as the sky above.""";narrator;third;a doctor;;;;;;unspecified;;;;;;unspecified;;;;;;;;;0;0;1;0;rule;0;0;0;1;rule;0;0;0;1;rule
