Entity;Cosine;Fuzzy;Human_TP
Victim;0.23508396744728088;0.2666666666666667;1
Victim;0.9999999403953552;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;0.29739803075790405;0.125;0
Perpetrator;0.2964039444923401;0.36363636363636365;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.04220467805862427;0.33333333333333337;0
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.847075343132019;0.7272727272727273;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;0.8026532530784607;0.5882352941176471;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.7970036268234253;0.6666666666666667;1
Perpetrator;0.3173879384994507;0.18181818181818177;0
Perpetrator;0.9300441145896912;0.923076923076923;1
Perpetrator;0.9999999403953552;1.0;1
Perpetrator;0.24651913344860077;0.4615384615384615;0
Perpetrator;0.18257951736450195;0.1428571428571429;0
Perpetrator;0.9999998807907104;1.0;1
Perpetrator;0.22520942986011505;0.1333333333333333;0
Perpetrator;1.0;1.0;1
Perpetrator;0.24234217405319214;0.0;1
Perpetrator;0.24210225045681;0.15384615384615385;0
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.272733211517334;0.2962962962962963;0
Perpetrator;0.2435798943042755;0.21052631578947367;0
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;0.19178694486618042;0.42105263157894735;0
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0000001192092896;1.0;1
Perpetrator;1.0;1.0;1
Mode of Demise;0.2922753691673279;0.2222222222222222;1
Mode of Demise;0.2072412073612213;0.17391304347826086;1
Mode of Demise;0.4760628044605255;0.20512820512820518;1
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.3989589214324951;0.4736842105263158;0
Mode of Demise;0.9201271533966064;0.631578947368421;1
Mode of Demise;0.12532132863998413;0.37209302325581395;0
Mode of Demise;0.43809905648231506;0.2666666666666667;1
Mode of Demise;0.8077580332756042;0.5714285714285714;1
Mode of Demise;0.6726751923561096;0.5882352941176471;1
Mode of Demise;0.31949731707572937;0.4705882352941176;0
Mode of Demise;0.2349308729171753;0.1428571428571429;1
Mode of Demise;0.41880106925964355;0.16666666666666663;0
Mode of Demise;1.0;1.0;1
Mode of Demise;0.41006699204444885;0.17391304347826086;1
Mode of Demise;0.5575012564659119;0.16666666666666663;1
Mode of Demise;0.3871539831161499;0.1333333333333333;1
Mode of Demise;1.0;1.0;1
Mode of Demise;0.24685464799404144;0.41509433962264153;1
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.7055266499519348;0.5161290322580645;1
Mode of Demise;1.0;1.0;1
Mode of Demise;0.18798507750034332;0.18181818181818177;0
Mode of Demise;0.17039676010608673;0.38095238095238093;1
Mode of Demise;0.7722687125205994;0.5454545454545454;1
Mode of Demise;0.1852344572544098;0.30434782608695654;0
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.17734059691429138;0.10526315789473684;0
Mode of Demise;0.3697958290576935;0.25;1
Mode of Demise;0.04639241844415665;0.2666666666666667;0
Mode of Demise;0.2885081171989441;0.15384615384615385;1
Mode of Demise;0.1991759091615677;0.25;0
Mode of Demise;0.3418601155281067;0.2857142857142857;0
Mode of Demise;0.22031262516975403;0.17391304347826086;1
Mode of Demise;0.28589287400245667;0.16666666666666663;1
Mode of Demise;0.23388925194740295;0.25;1
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.2992679178714752;0.19999999999999996;1
Mode of Demise;0.7304003834724426;0.6;1
Mode of Demise;0.3269115090370178;0.15384615384615385;0
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.5206260681152344;0.15384615384615385;1
Mode of Demise;0.5103442668914795;0.2666666666666667;1
Mode of Demise;0.21017713844776154;0.24;1
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;1.0000001192092896;1.0;1
Mode of Demise;0.2639768719673157;0.3157894736842105;0
Mode of Demise;1.0;1.0;1
Mode of Demise;0.3910467326641083;0.1333333333333333;1
Mode of Demise;0.5505251884460449;0.4666666666666666;1
Mode of Demise;0.5017737150192261;0.1428571428571429;1
Mode of Demise;0.7722687125205994;0.5454545454545454;1
